,content,votes,rating,movie_id,movie_name
1705,除了说教的台词但没落俗 剧情真的不错 演员也可以,3,推荐,20451372,深呼吸
1706,看着像电视剧，还挺感人，但是关于心理咨询的部分槽点较多，不够专业。最基本的，咨询室座位摆放就很成问题。或者是那家监狱的不够专业？！,1,还行,20451372,深呼吸
1707,岳红演得有点过。尹馨梓好嫩，我自己觉得自己多好看，也再也不能像她一样年轻。片里尹馨梓的遭遇引起了我的委屈，也哭了一阵。,0,还行,20451372,深呼吸
1708,家里吃饭的小矛盾，突然想到当年的爹娘，有点感动，也有点难过,0,推荐,20451372,深呼吸
1709,hl,0,推荐,20451372,深呼吸
1710,听见释小龙的声音我就呕了~,38,还行,20451471,听见下雨的声音 聽見下雨的聲音
1711,海报排版没问题 只不过是抄了真爱至上,16,还行,20451471,听见下雨的声音 聽見下雨的聲音
1712,难看成屎粑粑了 sorry,13,很差,20451471,听见下雨的声音 聽見下雨的聲音
1713,电影一开始，女主角在窗台上听雨的那段真是如诗一般，画面也是清爽至极。只是莫名其妙的画面里出现了一段诗。后面就是一个很青春的故事了，这个故事告诉我们，不要和玩摇滚的混在一起，贵圈很乱。片中徐若瑄看上去根本不像玩摇滚的，释小龙也不像画家，片中还有汉服文化，感觉是方文山想把自己的东西一股脑放到电影里，可惜感觉不好,0,还行,20451471,听见下雨的声音 聽見下雨的聲音
1714,全片就是一部加长版的、很多曲MV拼接起来的长MV，方文山古典碰上台湾小清新，基本上就是画面美，音乐美。传统文化和摇滚的结合，这好像就是他为周杰伦写歌的初衷，十几年了，一贯的风格，不说电影拍的怎么样，就是最后小雨买的那张绝版JAY，也可以多加三分。,4,推荐,20451471,听见下雨的声音 聽見下雨的聲音
1715,内部试映抢先看了...剧情真他妈是一塌糊涂，还动不动打亲情牌背景音乐全抒情可这样也拯救不了这片子好么，演员太做作尤其是演痴呆儿那个，一点水平没有好么只会装疯卖傻，真是垃圾，国产片如果都是这样的质量那真没救了。两星给其中两个女演员。,67,较差,20452308,一路顺疯
1716,"自以为是心灵鸡汤的的片子,标准的国产烂片。另外，陈思成已经演花心浪子已经演上瘾了么，自从北京爱情故事之后......",27,很差,20452308,一路顺疯
1717,前面笑了，后面也真的哭了。但总感觉剧情和人在囧途差不多。,25,还行,20452308,一路顺疯
1718,呵呵,19,很差,20452308,一路顺疯
1719,虽然看到陈思成就不太想看下去= =还是一脸欠样 但是包贝尔好萌呦~这部喜剧总体还是不错的,5,还行,20452308,一路顺疯
1720,看着像是毕业作品......,26,还行,20452309,床上关系
1721,张元回归到本科毕业作品的调调上了。,10,较差,20452309,床上关系
1722,一部精心准备的滑铁卢。,9,还行,20452309,床上关系
1723,故事还行，不少地方剪切还能再精简，主要是男女主角的表演比较浅，凑合看吧，跟张元的长片比起来，不是一个等级,1,还行,20452309,床上关系
1724,分手时才知道有多爱。。。,0,还行,20452309,床上关系
1725,全中国拍那麽多抗日电影，电视剧，有什么用吗？,12,较差,20458803,残团
1726,多给的一星并不是因为拍的好看（其实还是烂的水平），而是因为男猪是国军的小头目，至剧终都没被我党策反，且死在战场上。,10,较差,20458803,残团
1727,我倒觉得挺好看的。。。,3,还行,20458803,残团
1728,一切歌颂都去死,3,很差,20458803,残团
1729,二,0,很差,20458803,残团
1730,看到文章这个小样就烦，你一脸苦逼苦苦苦你妹啊,20,很差,20471346,越位者
1731,策略无论怎么选择，信任营销才是基础。真替片方宣传的情商捉鸡。另外为什么打分不能给零分或者负分啥的。。。,9,很差,20471346,越位者
1732,看到这么低的分数就忍不住凑个热闹,5,很差,20471346,越位者
1733,我理解导演对自己创作的影片都是有感情的，但如果浪费大量时间金钱去创作一部完全没有可看性而言的片子，那不是糟蹋东西嘛！没有知识也该有常识，一个毫无逻辑的故事，一群不入流的演员，一些完全颠覆常识的剧情，不知是剧组智商有问题还是以为观众智商有问题，光靠几句无力的宣言根本没作用的。,0,很差,20471346,越位者
1734,中石油拍的企办自制DV大片，可惜文章是助演不是主演。永远不要根据演员去选影片，凯奇反复证明了这一真理，文章也是。,0,很差,20471346,越位者
1735,故事挺温情的,0,还行,20471569,良辰吉日
1736,今天心情非常差，出去抽了很多烟和她打了四十多分钟电话。因为我俩的事我想想头都大了！和家人产生了矛盾，又担心自己给不了她幸福，许多因素交织在一起让这下雪的圣诞夜没了感觉。回来看了这部电影虽然只看了一半但感觉里面的很多都和自己的现实很贴切！婚姻重要的不是物质的富足而是俩人的真心相爱！,0,力荐,20471569,良辰吉日
1737,CCTV6 像半业余的消协宣传片,0,还行,20471569,良辰吉日
1738,cctv6正在播 剧情还不错就是人的妆有点搞,0,推荐,20471569,良辰吉日
1739,很接地气，演员也很用心，满满的幸福,0,力荐,20471569,良辰吉日
1740,这种片子的套路就是——最怕空气突然安静！,1168,还行,20471852,生化危机：终章 Resident Evil: The Final Chapter
1741,1.这根本不是爆米花电影，一惊一乍地吓得我把爆米花都打翻了。2.感谢导演治好了我多年的近视，因为我被闪瞎了。,817,还行,20471852,生化危机：终章 Resident Evil: The Final Chapter
1742,此系列在岛国的人气满满，给五星讲真也是因为真的是最后一部了，虽然结尾好像有些意犹未尽，不过康斯坦丁的制作尤其特效还是可圈可点，值得一看，不过本人最喜欢的还是该系列的第一、二部，尤其是第二部，已反复品味过N次。,849,力荐,20471852,生化危机：终章 Resident Evil: The Final Chapter
1743,放片尾曲的时候开始地震……,858,还行,20471852,生化危机：终章 Resident Evil: The Final Chapter
1744,把它当成动作片来看，是一流的。剧情和前两部脱离关系，生化走到这一部了，作为爆米花电影来说，剧情让一步想吧，不要要求太高，看的过瘾就算好电影。（米拉女儿ever演的红后超美！而我只是去看米拉乔沃维奇的，女神prpr）,478,力荐,20471852,生化危机：终章 Resident Evil: The Final Chapter
1745,谁要看黑小妞和老男人的诡异爱情啊~一点都不来电！无聊,75,很差,20471876,我爱的是你爱我
1746,二狗哥牛逼！二狗哥加油！,57,力荐,20471876,我爱的是你爱我
1747,中年大叔面对不同类型女友的自我选择，然而张涵予始终硬汉形象太深入人心，谈起情来总未免生硬，想要达到吴秀波大叔在情感类片子的驾驭力，还是太难。,25,还行,20471876,我爱的是你爱我
1748,当浪漫变成折磨，借一点春光，苦中作乐。,14,还行,20471876,我爱的是你爱我
1749,想看看中年张涵予和被白百合压得死死的王珞丹能演出什么样的爱情文艺片，为了二狗能和她女神私聊先给四星。,26,推荐,20471876,我爱的是你爱我
1750,我说，这是恐怖版的《西游降魔篇-猪刚鬣传奇》么？,93,很差,20472818,诡镇
1751,国产恐怖片难得不用精神分裂收尾，你好意思只给一个星？？？,62,还行,20472818,诡镇
1752,我想我们的爱情是一起看过很多很多烂片,46,很差,20472818,诡镇
1753,悬疑、惊悚、科幻等元素融合的B级片，结局亮瞎了。在国产恐怖片不允许出现鬼怪的束缚下剧情还算不错，秒杀同类国产恐怖片。定位为恐怖片是一大失败，应该拍成CULT片。那么多人没看过就喷，导演不但不骂人还积极参与讨论，就凭这个都该表扬。2014.2.6钦州博胜影院,9,还行,20472818,诡镇
1754,猪头加一星~,1,较差,20472818,诡镇
1755,每年一部黄百鸣的贺岁港片 喜剧的标准在于开心就好 “知不知道哈利波特七集 组合成一集叫什么名字 哈哈哈哈哈哈哈”,27,推荐,20472857,百星酒店
1756,没那么差嘛，贺岁片就图个轻松乐呵呗。,22,还行,20472857,百星酒店
1757,薛凯琪美爆了  郑中基的声音很好听啊,21,推荐,20472857,百星酒店
1758,超多烂gag一齐来，感觉就好似有人“节”你，笑点低的，就笑不停，相反，笑点高的人不喜欢强行的“节”，（我讲的是笑点，不是G点），100个笑点总有令你笑的，其他的不要觉得浪费时间，侮辱智商就好，推荐~,9,还行,20472857,百星酒店
1759,这不还算不错，熊黛林长得还真是难看。,0,还行,20472857,百星酒店
1760,赵奕欢？！演技不如街口卖菜大妈，样貌不如工厂打工小妹！演一个啊啊啊啊啊的烂片，还每个校花都被诅咒！这是什么学校？校花都长这样？这学校本身就够诡异的！,108,很差,20473370,校花诡异事件
1761,我就想不通，赵奕欢的眼妆为毛总要化那么浓，假睫毛跟苍蝇腿一样粗,69,较差,20473370,校花诡异事件
1762,赵大妈的片子出了我就一定要看，因为我每次都要心安理得的给她打一星，大妈补药碧莲一次次去演出场就一定被同性排挤异性垂涎女人公敌世界美女的自信是哪来的?,38,很差,20473370,校花诡异事件
1763,赵奕欢当校花?! 是挺恐怖的 负分滚粗,21,很差,20473370,校花诡异事件
1764,赵奕欢演的，还用看么。。,15,很差,20473370,校花诡异事件
1765,玛德1号有看过的么 给我说说,40,很差,20483435,玛德2号 瑪德2號
1766,吗得，噩耗。—— -正面：想要健康不求人？ -背面：📞三六二五◯◯◯,13,很差,20483435,玛德2号 瑪德2號
1767,大概是抱着“反正是增票，烂片也无所谓”的态度去的，所以反倒没觉得那么不能忍受。而且故事的进度很合理，虽然没有惊喜，但也不会让人着急“怎么还没完？怎么还没完？”演员表演也真真的是浮夸，但从故事来说，浮夸点总比装深沉装文艺的强。给三颗星其实有点高，2颗半算是正好,3,还行,20483435,玛德2号 瑪德2號
1768,黄晓明今年是要闹那样啊。各种片子轮番上，看来美女不是想养就养得起啊。,10,很差,20483435,玛德2号 瑪德2號
1769,还好啦,2,还行,20483435,玛德2号 瑪德2號
1770,腰缠摄影机，唱游KTV。醒时人人君子，醉后纷纷2B。,37,还行,20491427,2B青年的不醉人生
1771,有了技术，最后什么都会有的。,0,还行,20491427,2B青年的不醉人生
1772,无聊,0,较差,20491427,2B青年的不醉人生
1773,ktv的众生态啊，天朝喝酒当喝水，哎,1,还行,20491427,2B青年的不醉人生
1774,我想知道这个设备哪里有搞到？,0,推荐,20491427,2B青年的不醉人生
1775,朱丹好黑啊，比王学兵还黑，哈哈哈,3,很差,20495598,石头剪刀布
1776,水准不差，毕竟是职业导演，但是故事一点也不有趣，除了纹着Vi Veri Veniversum Vivus Vici的海一天,1,还行,20495598,石头剪刀布
1777,优酷“勇敢爱”系列微电影,1,还行,20495598,石头剪刀布
1778,我其实挺想呵呵呵 除了背后的含义 就是麻痹人性的黑暗 这他妈的整个剧情真是sb 妈的 朱丹你要亲又亲不下去,0,较差,20495598,石头剪刀布
1779,不敢深究原因不敢深推结果，任何事情都有太多另一面。稀里糊涂的爱着吧,0,推荐,20495598,石头剪刀布
1780,女主某些眉眼以及说话像高圆圆，同居室友是好男人。其他亮点没找到啊，这是给学生练手的么？？？,0,较差,20496540,反角度美丽
1781,谁给上传个正经海报啊!!,0,推荐,20496540,反角度美丽
1782,讲诉女主在北京闯荡的故事，从服务员做到脚模。励志有点儿，剧情一般，演技一般。,0,还行,20496540,反角度美丽
1783,明明是女的，谁说是男的,0,还行,20496540,反角度美丽
1784,情节简单。,0,还行,20496540,反角度美丽
1785,吳鎮宇每部戲都演的認認真真，每次看他都很心疼。,48,还行,20497559,猎仇者
1786,尼玛！！拍得就跟闹着玩似的！！各种逻辑硬伤！！还有反派突然拿枪打自己手是肿么回事啊我草！！手贱啊？？蛤？？？,14,很差,20497559,猎仇者
1787,神叙事，神逻辑，神剪辑，录音，镜头以及表演都达到了让人费解的地步，故事讲得没头没尾，完全没有一部电影该有的质感。,15,很差,20497559,猎仇者
1788,一开始就猜中了结局，我还在看什么！？到处都洋溢着Sm的气息！包括樊少皇的烟熏妆！,1,较差,20497559,猎仇者
1789,配音和配乐简直让人抓狂。,0,很差,20497559,猎仇者
1790,看到田亮那张脸我就够了,28,很差,20501146,都是手机惹的祸
1791,好像是豆瓣评分最低的电影,6,很差,20501146,都是手机惹的祸
1792,有一种电影叫中央6不播你都根本不知道有这部电影。,5,很差,20501146,都是手机惹的祸
1793,这些脓包导演简直就是国产电影界的祸害！,6,很差,20501146,都是手机惹的祸
1794,如果说微电影是小成本电影，那这尼玛就是个纳米电影,4,很差,20501146,都是手机惹的祸
1795,大概只有结尾梁家辉与杨佑宁对戏那场能让我记住，因为难得有些人味，据说那场戏是梁家辉自己要求加的，真棒。其他时候都非常无趣，一群机器人一样的人物讲着各种规则、秩序、法律之类的东西，全是符号。政治野心有了，剧情吸引力反而小了。这么牛逼的反派，在关键时刻智商却集体下线了。非常勉强三星,2246,还行,20505982,寒战2 寒戰II
1796,李文彬一定会在第三季跳忠。,1803,推荐,20505982,寒战2 寒戰II
1797,不出所料…坑是越挖越大了…年轻人啊 做事要看基本法 不要总想着搞个大新闻。（卡司亮瞎 不过还是缺了点血脉喷张的感觉。暗喻一层一层的铺下来感觉不是烧脑是费脑。,357,还行,20505982,寒战2 寒戰II
1798,看了三帝嘴炮，才知道男人之间的撕逼大战，妇孺当自愧不如,576,力荐,20505982,寒战2 寒戰II
1799,为了所谓的大格局，把人物都棋子使，人味都快没了。为了所谓的好莱坞大片的感觉，一个劲儿的靠配乐撑着。人家好莱坞编剧擅长用动作戏讲故事，这俩编剧只会用嘴。3D也和隔壁的大鱼海棠一个德性，3D在赵国如今已是圈钱必备了。,124,较差,20505982,寒战2 寒戰II
1800,《失恋33天》以后，我已经受够了白百合的表演。,706,还行,20513059,被偷走的那五年
1801,剧情有点老套 男主都有女朋友了为什么还能接受前妻呢我很费解啊,62,还行,20513059,被偷走的那五年
1802,前1个小时轻松活泼可以打3到4星，后1个小时就烂死了……,40,较差,20513059,被偷走的那五年
1803,编剧们一开始还考虑场次之间的因果逻辑，中段之后就放弃治疗跳着写了。这类狗血类型片拍到这份儿上真是够了，无论最后故事走向喜剧还是悲剧都会让人挠头，想拯救这种类型片看来只能靠好的想法和好的导演了。讽刺的是这货竟然入围了上海电影节的主竞赛单元，真是太业余太丢人太没水准了。★,17,很差,20513059,被偷走的那五年
1804,白百合再继续演这种类型的电影就彻底砸了自己的招牌,18,较差,20513059,被偷走的那五年
1805,发现好多大号都不要节操了，宣传方估计花了不少银子，那么像我这种没有钱拿的就只有一星了，不然心里不爽的,68,很差,20513060,三更车库
1806,成色中上、思维比较正常的大陆惊悚片，故事虽然装神弄鬼，但是也算说圆了，看得出来编剧方面还是下了点功夫，但是即使如此，依然没有摆脱国产恐怖片的糟粕本质，后半部分抄袭《车库惊魂》也就算了，不断地装神弄鬼反而增加了很多喜感，偶尔的雷台词和让人匪夷所思的人物行为依然是相当扎眼。,7,较差,20513060,三更车库
1807,除去后半部分”为了审查而自圆其说“的剧情，故事本身是不错的，氛围营造的也算适可而止。PS：大半夜的，稀稀落落的厅里，有点小恐怖。,6,还行,20513060,三更车库
1808,故事还勉强能看，结尾就烂到家了，一句：我找人扮演的。就万事OK。,4,较差,20513060,三更车库
1809,看你穿高跟鞋跑那么久,2,较差,20513060,三更车库
1810,甩你一脸绣花鞋。呵呵。,138,很差,20513061,京城81号
1811,算不上恐怖片，最多算一个音量比较大的狗血情感剧。所以受损的也不是心脏，而是听力，真是服了这帮靠大音量刺激人的家伙。联想到近期国家扫毒热潮，这个倒很适合做宣传片。结尾的红衣小女孩太好笑了,114,较差,20513061,京城81号
1812,“愿得一人心，白首不相离”这句万金油不仅屡试不爽于各大总裁文，还普遍适用于东方惊悚片。只要前者总裁狂拽邪魅帅，后者特效酷炫吊炸天，就足够诚意哦，最后成绩都会挺酷！,69,推荐,20513061,京城81号
1813,必须要鼓励的是，内地类型片终于在格局上打开了一些，从故事到制作的山寨味真的轻了不少。虽然还是没能一气呵成的坚持到最后，都能抛去体制和审查等因素，能做到的贺完成度终于在及格线以上了。,67,还行,20513061,京城81号
1814,这是一部NB的片子，因为它让朝内大街的房价跌了十分之一。。。2014.7.20成都王府井影城,45,较差,20513061,京城81号
1815,比青红和我11都好，王小帅终于放下对还原历史的沉溺，冷眼窥视过去的历史对现在的人们的骚扰和纠缠。不是人们无意与历史言和，而是历史本身仍固执地闯入，警醒人们莫待积重难返时追悔莫及。惊悚的包装其实作用不大，老人对老年合唱队这种集体活动的归属向往和经验提防之间的矛盾才是生花妙笔。,211,推荐,20514902,闯入者
1816,前后脱节，风格不搭。虽然导演一直强调前后是有必然联系的，但是毕竟给观众这种突兀感，证明处理的手法有待商榷。撑起全片的只剩每个演员的真演技。,210,还行,20514902,闯入者
1817,明显是学Michael Haneke只学了个皮毛，想操控观众不成把自个给玩了,86,较差,20514902,闯入者
1818,有很棒的段落，也有过于直白笨拙的地方，整体是想学哈内克但功力不够还有点过火的感觉。秦昊的表演方式证明中国社会还不能接受男同性恋可以跟直男一样。,44,还行,20514902,闯入者
1819,用類型包裝沉重命題，前半舖墊著重生活細節，後半揭示真相張力逼人，轉折亦不突兀，更跟前段緊扣一起，相映成趣。,41,力荐,20514902,闯入者
1820,如果你是正常人！！！！千万千万别去看！！！！！！,85,很差,20515018,白狐
1821,当正邪大战与痴情傻爱无可避免地缠绕在一起，一出感天动地的真爱传奇，澎湃上映。 ————神简介！,63,很差,20515018,白狐
1822,画壁2+肉蒲团的即视感,55,很差,20515018,白狐
1823,钟欣桐和张智霖的颜是极好的，可是造型惨不忍睹令人作呕。这又不是巴拉拉小魔仙古装版。造型师和编剧能不能长点心啊。,52,很差,20515018,白狐
1824,颜值都不能挽救的故事，谁看谁上当。,12,较差,20515018,白狐
1825,你指指夜空的星，我說那是對岸的，不是我們的。   海如人生，要我怎麼橫渡。      請留意耳邊的風，伸手抓住吧。     它可能屬於我們，也可能很快溜走。,752,推荐,20515070,军中乐园 軍中樂園
1826,茶室不喝茶，军营不打仗。国家走了一小段弯路，对于一代人却是蹉跎了半辈子。一群荷尔蒙旺盛的青年人正当最好年华，却因等待一场遥遥无期的战役而挥霍了青春，一同逝去的还有仲夏蝉鸣中关于茶室的回忆。没有深夜痛哭过的人不足以谈人生，人物群像里有泪有笑，难得导演挖掘了这样一段历史缝隙里的往事。,730,推荐,20515070,军中乐园 軍中樂園
1827,豆导在片尾特别感谢侯孝贤真是没错，侯导作为本片的剪辑指导，让画面美、流畅、台湾的感觉，商业气息没那么重，比豆导之前的电影质感都好；陈建斌演技真是太厉害，让人记得精彩的场景很多；万茜在里面比我的女神美。内地上映可能性太低了，除非剪成什么支离破碎样啊,252,推荐,20515070,军中乐园 軍中樂園
1828,陈意涵真的不适合演风尘女，眉眼像个十五六岁的姑娘，开口一股台湾偶像剧的味儿，跟万茜比真是差远了。陈建斌演得好。,197,还行,20515070,军中乐园 軍中樂園
1829,在台灣看的首映，有幸參加首映禮，見到各位大導和主演。豆導的電影從來不虛妄，細枝末節作為突破點，演員也找得很棒，這部電影讓我認識了一個叫萬茜的女演員，留下深刻印象。每個人心中都有一座樂園，只不過它有如曇花一現 // 第一次看了一場不想散場的電影 133分鐘無刪減版,211,力荐,20515070,军中乐园 軍中樂園
1830,没看，也不会去看。一星给海报。,2,很差,20515265,圣龙奇兵大冒险
1831,也只能在动画片里意淫下足球了。,1,很差,20515265,圣龙奇兵大冒险
1832,给小孩看的。。。。。,1,还行,20515265,圣龙奇兵大冒险
1833,小侄看得还是挺开心的，但是还是属于烂片的范畴。古代中原就开始有穆桂英了。这不扯淡吗？,0,较差,20515265,圣龙奇兵大冒险
1834,看到国产动漫的希望了！画面很美！,6,力荐,20515265,圣龙奇兵大冒险
1835,不是所有好导演都出名，不是所有好电影我们都耳熟能详，支持这样用心诚恳的作品，有魅力大导演，期待您的新作,5,力荐,20515282,说说美丽世界
1836,这种散文诗的格式很对我的胃口。故事被打乱，剪辑看似随意，其实都是以故事的每个段落轴为中心四散开来的，有新意也够考究。全片无配乐，情绪却一点都不少。这些群众演员的表演真好，自然真实。最后铁轨段落俗了点。,1,还行,20515282,说说美丽世界
1837,大影节又看了一遍，堪称年度电影。,3,力荐,20515282,说说美丽世界
1838,叙事无懈可击，冷静到任性。象把越来越尖利的锋刃，开头宽阔，到片尾直击心灵，又接着卓玛的大悲咒得意舒展。好几次飙泪，近期国片里难得的神作。,2,力荐,20515282,说说美丽世界
1839,很棒。另外，无与伦比的一次观影体验：p,0,推荐,20515282,说说美丽世界
1840,棺材、死尸、虐杀、轮奸、走火、复仇、赎罪、入魔、死亡……林超贤了不得！,216,还行,20515977,魔警
1841,林超贤最大的能耐是上进心，尤其是这两年愈发凶狠，突破固有类型仍能游刃有余。这回是尝试私人化的叙事实验，引入了B级片的磨坊元素，同时关注人物的心理异化，阴郁如目露凶光，癫狂似野兽刑警。这注定不是一部非常大众的商业电影，但却是难得一见的作者影像。,64,推荐,20515977,魔警
1842,从头自焚到尾吧 看的心惊， 细节铺垫太多  正式上映前能剪几刀最好，加一星给吴彦祖  即便他在片里面并不算帅到惊艳,51,还行,20515977,魔警
1843,剧本一般啊,23,还行,20515977,魔警
1844,全球城市香港治安最乱，全球警局香港内鬼最多。2014.4.20成都万达影城（锦华店）,23,还行,20515977,魔警
1845,当我不小心说到《搏击俱乐部》，对不起，我已经是在严重剧透了。,138,较差,2124708,形影不离
1846,63.0%。。。五星这么多，怎么来的这么低分？豆瓣抽的？,48,力荐,2124708,形影不离
1847,你聽過史派西唱樸樹嗎。對抗自己的內心比對抗霓虹國什么的好看多了，支持半本土loser片去影院救救票房吧，plz。,37,推荐,2124708,形影不离
1848,伍仕贤想告诉大家，遇到再大的挫折都不要紧，只要有社会责任感，学习活雷锋，低潮便会过去！,18,较差,2124708,形影不离
1849,第一次試一個人包場看電影,2,还行,2124708,形影不离
1850,你当大家都是傻没看过罪恶之城？,130,很差,21264283,钢刀
1851,何润东的身材是不错，但是导演也不能动不动就让人家脱衣服。,16,还行,21264283,钢刀
1852,超出可以用来形容的语言体系。罪恶之城的事就不提了，感觉是50年代战争片和迪士尼真人电影的混合。最后十分钟我又看出了比利海灵顿的哲学感。非常的复杂。归根结底问一句，导演你为什么要拍3D？,16,较差,21264283,钢刀
1853,这世道，懂电影的不好好拍片，不懂电影的却在认真拍。这导演个人色彩太浓，剧作不管是台词还是结构甚至剧情都玩的太撒欢，笑吐血了。特效两毛？把高速镜头还原片长会缩一半，只有字幕是3D。简言之:烂出新高度°,5,很差,21264283,钢刀
1854,网上一面倒的说这是大烂片，但相比阿甘导演早年那部让冠希哥不堪回首的《时差七小时》，本片除了特效五毛还要硬弄成3D提高逼格，风格抄袭《罪恶之城》之外都不算烂。至少何润东演的很好，帮他配音的那把沙哑雄厚的男声让这个角色平添了不少神采。,2,较差,21264283,钢刀
1855,刚才在前台做报表，三个满怀期待的哥们怒气冲冲的从影厅中出来，问我，这电影怎么也能他妈上映？,98,很差,21264290,楼
1856,迄今为止在电影院看的最烂的电影 没有之一,21,很差,21264290,楼
1857,国产恐怖片除了几十年如一日的音效，其他就没了。当然，再加上一个和谐的精神分裂。片中所有不合逻辑的剧情全部归为精神分裂,0,很差,21264290,楼
1858,真的是十足的烂片，一颗星都不值，SB剧情，程力栋+李远是又一烂片代名词。。,0,很差,21264290,楼
1859,哎,1,较差,21264290,楼
1860,哈哈哈哈地点迷醉,2,较差,21264303,如果没有你
1861,消费灾难的学校毕业片儿,0,很差,21264303,如果没有你
1862,竟然是洛阳拍的，有勇气！女主厚粉脸装纯男主二逼脸耍帅你们够了！花样游泳队员们长得太美我不敢看。,0,很差,21264303,如果没有你
1863,果真烂片，整了个汶川地震背景，这有关系吗？,0,很差,21264303,如果没有你
1864,傲娇姐姐下水了,0,较差,21264303,如果没有你
1865,哈哈 王小峰个大喷子,2,推荐,21266940,衰鸟向前冲
1866,罗永浩老狼陈楚生什么的刷刷存在感帮帮忙也就当帮朋友忙了，但三表哥还是写写音乐方面的就好，就别玩儿这种更Low的了，何况真没什么幽默感。,1,较差,21266940,衰鸟向前冲
1867,卢杉真的好漂亮，不但李铁柱会动心，连我都动心了——但是演技确实还是要打磨下。片头和片尾都很喜欢，调侃和洗涮那班黑猩猩还算给力。还有那啥，说好的激情戏呢！！连裸照都那么不科学！三表哥，不带这么骗人的！,2,推荐,21266940,衰鸟向前冲
1868,老罗怒刷存在感,2,还行,21266940,衰鸟向前冲
1869,黑色幽默比预期的黑点。,0,还行,21266940,衰鸟向前冲
1870,嘛好看不好看的 能让人乐呵乐呵得了,26,推荐,21319204,杨光的快乐生活
1871,没电视剧好,14,还行,21319204,杨光的快乐生活
1872,笑死了，爆笑一路啊，中间插曲兄弟那会儿还感动的要死，啧啧。国产片也有不错的啊，虽然票房么= =今天周二，大约有五个人，算上我俩。不过真挺好的，绝对值票价！,11,推荐,21319204,杨光的快乐生活
1873,皇宫那场戏很嗨皮呀，所以多给了一星,3,较差,21319204,杨光的快乐生活
1874,真有人花钱去电影院看？目的不是看电影吧,0,较差,21319204,杨光的快乐生活
1875,奇葩片。但是真的蛮好玩的。,6,力荐,21319306,我的老婆是只猫
1876,雷的一bi,2,推荐,21319306,我的老婆是只猫
1877,此种定位和制作肯定会边缘化，再努力十年吧,2,较差,21319306,我的老婆是只猫
1878,好傻B呀 看完片头就不想看了 这难道是偶像剧吗？,2,很差,21319306,我的老婆是只猫
1879,我就随便看了下 画面好 剧情好 就是配乐 配音还有帧数不好,1,较差,21319306,我的老婆是只猫
1880,请接着往下拍！,2929,推荐,2131940,魔兽 Warcraft
1881,平庸的表演 灾难般的分镜设计 如果不是大段特效和借游戏名头得来的人气，实在是不值得去电影院。。。。。。高精和矮人只有几个镜头，原版的bgm一首都没有，全片只有苍白的人类演员的戏份，唯一能看得cg镜头被垃圾的分镜设计遮盖下去。整体还不如暴雪自己拍的那些cg片段。咬牙勉强给3星,994,还行,2131940,魔兽 Warcraft
1882,我不关心电影剧情、因为游戏都玩过了；我不关心画质特效、因为在牛B的技术也呈现不了我的回忆；我不关心音乐、因为游戏背景音乐始终在我耳边响起；我只关心、电影上映时身旁是否有曾经的战友陪伴...,906,力荐,2131940,魔兽 Warcraft
1883,一直以为早就忘记了，却发现还是会带出不少回忆。不过兴奋度大概也只能持续半小时，随后逐渐消减。从作品本身，这只是一部常规的奇幻大片吧，而且视觉水平也并没有想象的突出。大场面也比预想的差太多，且缺少真正出彩的动作场面。不算烂片，但也实在不突出，空有情怀撑场。其实更心疼邓肯琼斯。,289,还行,2131940,魔兽 Warcraft
1884,没玩过游戏妹子表示看懂此电影毫无压力，总的来说不失望。我想魔兽的魅力在于每个人都有血有肉，这些人物很真实有自己的个性和挣扎。演员的选择很棒，Lothar真是帅到爆，国王演技略需提高，感觉除了死的时候很悲壮一直路人。可以看出魔兽世界的恢宏，但电影略仓促，不过我觉得比指环王和哈利波特好看。,404,力荐,2131940,魔兽 Warcraft
1885,尼玛！敌人忘我之心不死，还妄图继续毒害我下一代？流毒不清，世代不宁啊！,35,很差,21323597,冲锋号
1886,滚,27,很差,21323597,冲锋号
1887,宣传战争的民族是可怜的民族。,27,很差,21323597,冲锋号
1888,妈的，可以打负分吗？政治宣传弱智片，电影沦为工具。,11,很差,21323597,冲锋号
1889,别老鼓励孩子上战场，你们这群人渣。,8,很差,21323597,冲锋号
1890,拍的比想象中好点儿，美国人写武侠最后就写出来个《复仇者联盟》。,159,还行,21327512,"卧虎藏龙：青冥宝剑 Crouching Tiger, Hidden Dragon: Sword of Destiny"
1891,江湖仍在，禅意无存。,93,还行,21327512,"卧虎藏龙：青冥宝剑 Crouching Tiger, Hidden Dragon: Sword of Destiny"
1892,抛开动作场面，和前作相比说是天上地下的差距也丝毫不夸张，没了写意多了玄幻，没了酣畅淋漓的文戏多了不明所以的打戏，只有杨紫琼一人还在苦苦撑着。这种中美合拍片（还是续集）的真实企图其实已经显而易见了,69,较差,21327512,"卧虎藏龙：青冥宝剑 Crouching Tiger, Hidden Dragon: Sword of Destiny"
1893,没有李安的卧虎藏龙，这是什么鬼！！！台词直白成这个样子！！！新西兰取景，搞得我感觉全程背景都是指环王,44,较差,21327512,"卧虎藏龙：青冥宝剑 Crouching Tiger, Hidden Dragon: Sword of Destiny"
1894,退一万步来说，把对前作的记忆印象好感都假装忘记，这部片还是太难看了！,7,很差,21327512,"卧虎藏龙：青冥宝剑 Crouching Tiger, Hidden Dragon: Sword of Destiny"
